"","AREA","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","EVENT_TYPE","POPULATION","RACE","SEX","SITE","YEAR","CRUDE_CI_LOWER","CRUDE_CI_UPPER","CRUDE_RATE"
"15850","New Jersey",3.3,4.6,3.9,"131","Mortality",3256829,"White","Male","Oral Cavity and Pharynx","2003",3.4,4.8,4
"15851","New Jersey",12.8,15.3,14,"486","Incidence",3257072,"White","Male","Oral Cavity and Pharynx","2004",13.6,16.3,14.9
"15852","New Jersey",2.8,4,3.4,"115","Mortality",3257072,"White","Male","Oral Cavity and Pharynx","2004",2.9,4.2,3.5
"15853","New Jersey",13.4,16,14.7,"509","Incidence",3251660,"White","Male","Oral Cavity and Pharynx","2005",14.3,17.1,15.7
"15854","New Jersey",2.4,3.6,3,"100","Mortality",3251660,"White","Male","Oral Cavity and Pharynx","2005",2.5,3.7,3.1
"15855","New Jersey",14.7,17.4,16,"569","Incidence",3242856,"White","Male","Oral Cavity and Pharynx","2006",16.1,19,17.5
"15856","New Jersey",2.8,4.1,3.4,"116","Mortality",3242856,"White","Male","Oral Cavity and Pharynx","2006",3,4.3,3.6
"15857","New Jersey",14.3,17,15.6,"557","Incidence",3235757,"White","Male","Oral Cavity and Pharynx","2007",15.8,18.7,17.2
"15858","New Jersey",2.3,3.4,2.8,"98","Mortality",3235757,"White","Male","Oral Cavity and Pharynx","2007",2.5,3.7,3
"15859","New Jersey",13.7,16.3,14.9,"545","Incidence",3235980,"White","Male","Oral Cavity and Pharynx","2008",15.5,18.3,16.8
"15860","New Jersey",2.4,3.5,2.9,"103","Mortality",3235980,"White","Male","Oral Cavity and Pharynx","2008",2.6,3.9,3.2
"15861","New Jersey",15.2,17.9,16.6,"609","Incidence",3238736,"White","Male","Oral Cavity and Pharynx","2009",17.3,20.4,18.8
"15862","New Jersey",2.1,3.2,2.6,"92","Mortality",3238736,"White","Male","Oral Cavity and Pharynx","2009",2.3,3.5,2.8
"15863","New Jersey",14.9,17.6,16.2,"614","Incidence",3242786,"White","Male","Oral Cavity and Pharynx","2010",17.5,20.5,18.9
"15864","New Jersey",2.2,3.3,2.7,"97","Mortality",3242786,"White","Male","Oral Cavity and Pharynx","2010",2.4,3.6,3
"15865","New Jersey",14.3,16.9,15.6,"596","Incidence",3244065,"White","Male","Oral Cavity and Pharynx","2011",16.9,19.9,18.4
"15866","New Jersey",2.9,4.2,3.5,"131","Mortality",3244065,"White","Male","Oral Cavity and Pharynx","2011",3.4,4.8,4
"15867","New Jersey",14.3,16.9,15.6,"610","Incidence",3240287,"White","Male","Oral Cavity and Pharynx","2012",17.4,20.4,18.8
"15868","New Jersey",2.5,3.7,3.1,"118","Mortality",3240287,"White","Male","Oral Cavity and Pharynx","2012",3,4.4,3.6
"15869","New Jersey",15.9,18.6,17.2,"665","Incidence",3235457,"White","Male","Oral Cavity and Pharynx","2013",19,22.2,20.6
"15870","New Jersey",2,3.1,2.5,"96","Mortality",3235457,"White","Male","Oral Cavity and Pharynx","2013",2.4,3.6,3
"15871","New Jersey",15.5,18.1,16.8,"666","Incidence",3228314,"White","Male","Oral Cavity and Pharynx","2014",19.1,22.3,20.6
"15872","New Jersey",2.8,4,3.3,"132","Mortality",3228314,"White","Male","Oral Cavity and Pharynx","2014",3.4,4.8,4.1
"15873","New Jersey",15.8,18.4,17.1,"693","Incidence",3217806,"White","Male","Oral Cavity and Pharynx","2015",20,23.2,21.5
"15874","New Jersey",2.7,3.9,3.3,"125","Mortality",3217806,"White","Male","Oral Cavity and Pharynx","2015",3.2,4.6,3.9
"15875","New Jersey",16.9,19.6,18.2,"743","Incidence",3208923,"White","Male","Oral Cavity and Pharynx","2016",21.5,24.9,23.2
"15876","New Jersey",2.9,4,3.4,"139","Mortality",3208923,"White","Male","Oral Cavity and Pharynx","2016",3.6,5.1,4.3
"15877","New Jersey",17.4,20.1,18.7,"775","Incidence",3202866,"White","Male","Oral Cavity and Pharynx","2017",22.5,26,24.2
"15878","New Jersey",2.5,3.6,3,"123","Mortality",3202866,"White","Male","Oral Cavity and Pharynx","2017",3.2,4.6,3.8
"15879","New Jersey",15.9,18.5,17.2,"727","Incidence",3195788,"White","Male","Oral Cavity and Pharynx","2018",21.1,24.5,22.7
"15880","New Jersey",2.4,3.5,2.9,"117","Mortality",3195788,"White","Male","Oral Cavity and Pharynx","2018",3,4.4,3.7
"15881","New Jersey",12.2,14.9,13.5,"421","Incidence",3217379,"White","Male","Pancreas","1999",11.9,14.4,13.1
"15882","New Jersey",11.7,14.3,13,"397","Mortality",3217379,"White","Male","Pancreas","1999",11.2,13.6,12.3
"15883","New Jersey",12.5,15.1,13.7,"435","Incidence",3229953,"White","Male","Pancreas","2000",12.2,14.8,13.5
"15884","New Jersey",11.5,14.1,12.7,"398","Mortality",3229953,"White","Male","Pancreas","2000",11.1,13.6,12.3
"15885","New Jersey",13.6,16.3,14.9,"477","Incidence",3240039,"White","Male","Pancreas","2001",13.4,16.1,14.7
"15886","New Jersey",11.6,14.1,12.8,"406","Mortality",3240039,"White","Male","Pancreas","2001",11.3,13.8,12.5
"15887","New Jersey",12.5,15,13.7,"448","Incidence",3250253,"White","Male","Pancreas","2002",12.5,15.1,13.8
"15888","New Jersey",11.3,13.8,12.5,"399","Mortality",3250253,"White","Male","Pancreas","2002",11.1,13.5,12.3
"15889","New Jersey",12.8,15.5,14.1,"463","Incidence",3256829,"White","Male","Pancreas","2003",13,15.6,14.2
"15890","New Jersey",11.7,14.3,13,"420","Mortality",3256829,"White","Male","Pancreas","2003",11.7,14.2,12.9
"15891","New Jersey",13.2,15.9,14.5,"483","Incidence",3257072,"White","Male","Pancreas","2004",13.5,16.2,14.8
"15892","New Jersey",11.7,14.2,12.9,"421","Mortality",3257072,"White","Male","Pancreas","2004",11.7,14.2,12.9
"15893","New Jersey",13,15.6,14.2,"478","Incidence",3251660,"White","Male","Pancreas","2005",13.4,16.1,14.7
"15894","New Jersey",11.6,14.1,12.8,"429","Mortality",3251660,"White","Male","Pancreas","2005",12,14.5,13.2
"15895","New Jersey",13.8,16.4,15.1,"508","Incidence",3242856,"White","Male","Pancreas","2006",14.3,17.1,15.7
"15896","New Jersey",12.1,14.6,13.3,"441","Mortality",3242856,"White","Male","Pancreas","2006",12.4,14.9,13.6
"15897","New Jersey",14.8,17.5,16.1,"546","Incidence",3235757,"White","Male","Pancreas","2007",15.5,18.4,16.9
"15898","New Jersey",13,15.6,14.3,"482","Mortality",3235757,"White","Male","Pancreas","2007",13.6,16.3,14.9
"15899","New Jersey",14.3,17,15.6,"537","Incidence",3235980,"White","Male","Pancreas","2008",15.2,18.1,16.6
"15900","New Jersey",12.5,15,13.7,"468","Mortality",3235980,"White","Male","Pancreas","2008",13.2,15.8,14.5
"15901","New Jersey",14.6,17.2,15.9,"570","Incidence",3238736,"White","Male","Pancreas","2009",16.2,19.1,17.6
"15902","New Jersey",11.6,14,12.8,"452","Mortality",3238736,"White","Male","Pancreas","2009",12.7,15.3,14
"15903","New Jersey",14.3,17,15.6,"561","Incidence",3242786,"White","Male","Pancreas","2010",15.9,18.8,17.3
"15904","New Jersey",12.1,14.6,13.3,"474","Mortality",3242786,"White","Male","Pancreas","2010",13.3,16,14.6
"15905","New Jersey",14.3,16.9,15.6,"565","Incidence",3244065,"White","Male","Pancreas","2011",16,18.9,17.4
"15906","New Jersey",12.7,15.3,14,"503","Mortality",3244065,"White","Male","Pancreas","2011",14.2,16.9,15.5
"15907","New Jersey",14.2,16.8,15.5,"569","Incidence",3240287,"White","Male","Pancreas","2012",16.1,19.1,17.6
"15908","New Jersey",11.8,14.2,12.9,"477","Mortality",3240287,"White","Male","Pancreas","2012",13.4,16.1,14.7
"15909","New Jersey",15.7,18.4,17,"636","Incidence",3235457,"White","Male","Pancreas","2013",18.2,21.2,19.7
"15910","New Jersey",12.7,15.2,13.9,"518","Mortality",3235457,"White","Male","Pancreas","2013",14.7,17.5,16
"15911","New Jersey",15.2,17.8,16.5,"639","Incidence",3228314,"White","Male","Pancreas","2014",18.3,21.4,19.8
"15912","New Jersey",11.3,13.6,12.4,"479","Mortality",3228314,"White","Male","Pancreas","2014",13.5,16.2,14.8
"15913","New Jersey",15.4,18,16.7,"637","Incidence",3217806,"White","Male","Pancreas","2015",18.3,21.4,19.8
"15914","New Jersey",12.4,14.8,13.5,"517","Mortality",3217806,"White","Male","Pancreas","2015",14.7,17.5,16.1
"15915","New Jersey",14.4,16.9,15.6,"611","Incidence",3208923,"White","Male","Pancreas","2016",17.6,20.6,19
"15916","New Jersey",10.9,13.2,12,"466","Mortality",3208923,"White","Male","Pancreas","2016",13.2,15.9,14.5
"15917","New Jersey",16.9,19.6,18.2,"725","Incidence",3202866,"White","Male","Pancreas","2017",21,24.3,22.6
"15918","New Jersey",12.7,15.1,13.9,"549","Mortality",3202866,"White","Male","Pancreas","2017",15.7,18.6,17.1
"15919","New Jersey",16.3,19,17.6,"711","Incidence",3195788,"White","Male","Pancreas","2018",20.6,23.9,22.2
"15920","New Jersey",12.1,14.5,13.3,"528","Mortality",3195788,"White","Male","Pancreas","2018",15.1,18,16.5
"15921","New Jersey",185.3,194.9,190,"6115","Incidence",3217379,"White","Male","Prostate","1999",185.3,194.9,190.1
"15922","New Jersey",26.5,30.5,28.4,"805","Mortality",3217379,"White","Male","Prostate","1999",23.3,26.8,25
"15923","New Jersey",195.5,205.3,200.4,"6509","Incidence",3229953,"White","Male","Prostate","2000",196.7,206.5,201.5
"15924","New Jersey",24.7,28.6,26.6,"771","Mortality",3229953,"White","Male","Prostate","2000",22.2,25.6,23.9
"15925","New Jersey",203.8,213.7,208.7,"6830","Incidence",3240039,"White","Male","Prostate","2001",205.8,215.9,210.8
"15926","New Jersey",25.6,29.5,27.5,"799","Mortality",3240039,"White","Male","Prostate","2001",23,26.4,24.7
"15927","New Jersey",206.9,216.9,211.8,"7019","Incidence",3250253,"White","Male","Prostate","2002",210.9,221.1,216
"15928","New Jersey",22.6,26.2,24.4,"717","Mortality",3250253,"White","Male","Prostate","2002",20.5,23.7,22.1
"15929","New Jersey",161.7,170.5,166,"5546","Incidence",3256829,"White","Male","Prostate","2003",165.8,174.8,170.3
"15930","New Jersey",23.3,26.9,25,"750","Mortality",3256829,"White","Male","Prostate","2003",21.4,24.7,23
"15931","New Jersey",147.9,156.3,152.1,"5119","Incidence",3257072,"White","Male","Prostate","2004",152.9,161.5,157.2
"15932","New Jersey",20.4,23.9,22.1,"664","Mortality",3257072,"White","Male","Prostate","2004",18.9,22,20.4
"15933","New Jersey",153.1,161.6,157.3,"5330","Incidence",3251660,"White","Male","Prostate","2005",159.5,168.4,163.9
"15934","New Jersey",20.7,24.1,22.4,"683","Mortality",3251660,"White","Male","Prostate","2005",19.5,22.6,21
"15935","New Jersey",176.5,185.6,181,"6254","Incidence",3242856,"White","Male","Prostate","2006",188.1,197.7,192.9
"15936","New Jersey",18,21.2,19.6,"615","Mortality",3242856,"White","Male","Prostate","2006",17.5,20.5,19
"15937","New Jersey",181.2,190.3,185.7,"6521","Incidence",3235757,"White","Male","Prostate","2007",196.7,206.5,201.5
"15938","New Jersey",19.7,22.9,21.3,"676","Mortality",3235757,"White","Male","Prostate","2007",19.3,22.5,20.9
"15939","New Jersey",165.4,174,169.7,"6088","Incidence",3235980,"White","Male","Prostate","2008",183.4,192.9,188.1
"15940","New Jersey",18.8,22,20.4,"660","Mortality",3235980,"White","Male","Prostate","2008",18.9,22,20.4
"15941","New Jersey",160.6,169.1,164.8,"6024","Incidence",3238736,"White","Male","Prostate","2009",181.3,190.8,186
"15942","New Jersey",16.1,19,17.5,"572","Mortality",3238736,"White","Male","Prostate","2009",16.2,19.2,17.7
"15943","New Jersey",148.4,156.5,152.4,"5690","Incidence",3242786,"White","Male","Prostate","2010",170.9,180.1,175.5
"15944","New Jersey",18.1,21.1,19.5,"658","Mortality",3242786,"White","Male","Prostate","2010",18.8,21.9,20.3
"15945","New Jersey",157.3,165.6,161.4,"6115","Incidence",3244065,"White","Male","Prostate","2011",183.8,193.3,188.5
"15946","New Jersey",16.8,19.7,18.2,"626","Mortality",3244065,"White","Male","Prostate","2011",17.8,20.9,19.3
"15947","New Jersey",126.2,133.5,129.8,"5044","Incidence",3240287,"White","Male","Prostate","2012",151.4,160,155.7
"15948","New Jersey",15.3,18.1,16.7,"576","Mortality",3240287,"White","Male","Prostate","2012",16.4,19.3,17.8
"15949","New Jersey",118.5,125.5,122,"4869","Incidence",3235457,"White","Male","Prostate","2013",146.3,154.8,150.5
"15950","New Jersey",15.1,17.9,16.5,"584","Mortality",3235457,"White","Male","Prostate","2013",16.6,19.6,18.1
"15951","New Jersey",109.3,116,112.6,"4565","Incidence",3228314,"White","Male","Prostate","2014",137.3,145.6,141.4
"15952","New Jersey",16.1,18.9,17.5,"630","Mortality",3228314,"White","Male","Prostate","2014",18,21.1,19.5
"15953","New Jersey",118.6,125.6,122.1,"5052","Incidence",3217806,"White","Male","Prostate","2015",152.7,161.4,157
"15954","New Jersey",14,16.6,15.2,"557","Mortality",3217806,"White","Male","Prostate","2015",15.9,18.8,17.3
"15955","New Jersey",125.4,132.5,128.9,"5425","Incidence",3208923,"White","Male","Prostate","2016",164.6,173.6,169.1
"15956","New Jersey",14.8,17.5,16.1,"595","Mortality",3208923,"White","Male","Prostate","2016",17.1,20.1,18.5
"15957","New Jersey",124.9,131.9,128.4,"5520","Incidence",3202866,"White","Male","Prostate","2017",167.8,177,172.3
"15958","New Jersey",14.9,17.6,16.2,"603","Mortality",3202866,"White","Male","Prostate","2017",17.4,20.4,18.8
"15959","New Jersey",118.6,125.3,121.9,"5296","Incidence",3195788,"White","Male","Prostate","2018",161.3,170.2,165.7
"15960","New Jersey",14,16.5,15.2,"579","Mortality",3195788,"White","Male","Prostate","2018",16.7,19.7,18.1
"15961","New Jersey",13.3,16.1,14.7,"457","Incidence",3217379,"White","Male","Stomach","1999",12.9,15.6,14.2
"15962","New Jersey",6.9,8.9,7.8,"243","Mortality",3217379,"White","Male","Stomach","1999",6.6,8.6,7.6
"15963","New Jersey",10.6,13.1,11.8,"372","Incidence",3229953,"White","Male","Stomach","2000",10.4,12.7,11.5
"15964","New Jersey",6.2,8.2,7.1,"226","Mortality",3229953,"White","Male","Stomach","2000",6.1,8,7
"15965","New Jersey",11.7,14.3,12.9,"411","Incidence",3240039,"White","Male","Stomach","2001",11.5,14,12.7
"15966","New Jersey",5.8,7.7,6.7,"209","Mortality",3240039,"White","Male","Stomach","2001",5.6,7.4,6.5
"15967","New Jersey",12.2,14.8,13.4,"435","Incidence",3250253,"White","Male","Stomach","2002",12.2,14.7,13.4
"15968","New Jersey",6,7.9,6.9,"217","Mortality",3250253,"White","Male","Stomach","2002",5.8,7.6,6.7
"15969","New Jersey",10.8,13.2,12,"393","Incidence",3256829,"White","Male","Stomach","2003",10.9,13.3,12.1
"15970","New Jersey",6,7.8,6.8,"219","Mortality",3256829,"White","Male","Stomach","2003",5.9,7.7,6.7
"15971","New Jersey",10.9,13.3,12,"398","Incidence",3257072,"White","Male","Stomach","2004",11,13.5,12.2
"15972","New Jersey",5.5,7.3,6.3,"203","Mortality",3257072,"White","Male","Stomach","2004",5.4,7.2,6.2
"15973","New Jersey",10.8,13.2,12,"399","Incidence",3251660,"White","Male","Stomach","2005",11.1,13.5,12.3
"15974","New Jersey",5.2,7,6.1,"200","Mortality",3251660,"White","Male","Stomach","2005",5.3,7.1,6.2
"15975","New Jersey",10.1,12.4,11.2,"371","Incidence",3242856,"White","Male","Stomach","2006",10.3,12.7,11.4
"15976","New Jersey",4.7,6.3,5.5,"184","Mortality",3242856,"White","Male","Stomach","2006",4.9,6.6,5.7
"15977","New Jersey",9.6,11.9,10.7,"366","Incidence",3235757,"White","Male","Stomach","2007",10.2,12.5,11.3
"15978","New Jersey",4.6,6.2,5.3,"174","Mortality",3235757,"White","Male","Stomach","2007",4.6,6.2,5.4
"15979","New Jersey",9.6,11.9,10.7,"366","Incidence",3235980,"White","Male","Stomach","2008",10.2,12.5,11.3
"15980","New Jersey",5.1,6.7,5.9,"201","Mortality",3235980,"White","Male","Stomach","2008",5.4,7.1,6.2
"15981","New Jersey",10.4,12.7,11.5,"401","Incidence",3238736,"White","Male","Stomach","2009",11.2,13.7,12.4
"15982","New Jersey",4.6,6.2,5.4,"184","Mortality",3238736,"White","Male","Stomach","2009",4.9,6.6,5.7
"15983","New Jersey",10.1,12.4,11.2,"390","Incidence",3242786,"White","Male","Stomach","2010",10.9,13.3,12
"15984","New Jersey",4,5.4,4.7,"162","Mortality",3242786,"White","Male","Stomach","2010",4.3,5.8,5
"15985","New Jersey",9.5,11.7,10.6,"384","Incidence",3244065,"White","Male","Stomach","2011",10.7,13.1,11.8
"15986","New Jersey",3.6,5,4.3,"152","Mortality",3244065,"White","Male","Stomach","2011",4,5.5,4.7
"15987","New Jersey",9.7,11.9,10.7,"385","Incidence",3240287,"White","Male","Stomach","2012",10.7,13.1,11.9
"15988","New Jersey",4.2,5.8,5,"176","Mortality",3240287,"White","Male","Stomach","2012",4.7,6.3,5.4
"15989","New Jersey",8.5,10.5,9.5,"353","Incidence",3235457,"White","Male","Stomach","2013",9.8,12.1,10.9
"15990","New Jersey",4.3,5.8,5,"176","Mortality",3235457,"White","Male","Stomach","2013",4.7,6.3,5.4
"15991","New Jersey",9.8,12,10.9,"407","Incidence",3228314,"White","Male","Stomach","2014",11.4,13.9,12.6
"15992","New Jersey",3.7,5.1,4.3,"158","Mortality",3228314,"White","Male","Stomach","2014",4.2,5.7,4.9
"15993","New Jersey",9.2,11.4,10.3,"395","Incidence",3217806,"White","Male","Stomach","2015",11.1,13.5,12.3
"15994","New Jersey",3.8,5.2,4.5,"170","Mortality",3217806,"White","Male","Stomach","2015",4.5,6.1,5.3
"15995","New Jersey",8.6,10.6,9.6,"375","Incidence",3208923,"White","Male","Stomach","2016",10.5,12.9,11.7
"15996","New Jersey",3.8,5.3,4.5,"170","Mortality",3208923,"White","Male","Stomach","2016",4.5,6.2,5.3
"15997","New Jersey",8.9,11,9.9,"391","Incidence",3202866,"White","Male","Stomach","2017",11,13.5,12.2
"15998","New Jersey",3.3,4.6,3.9,"149","Mortality",3202866,"White","Male","Stomach","2017",3.9,5.5,4.7
"15999","New Jersey",9.6,11.7,10.6,"424","Incidence",3195788,"White","Male","Stomach","2018",12,14.6,13.3
"16000","New Jersey",3.6,5,4.2,"168","Mortality",3195788,"White","Male","Stomach","2018",4.5,6.1,5.3
"16001","New Jersey",5.9,7.7,6.8,"224","Incidence",3217379,"White","Male","Testis","1999",6.1,7.9,7
"16002","New Jersey",0.1,0.5,0.2,"~","Mortality",3217379,"White","Male","Testis","1999",0.1,0.5,0.2
"16003","New Jersey",5.7,7.5,6.6,"214","Incidence",3229953,"White","Male","Testis","2000",5.8,7.6,6.6
"16004","New Jersey",0.1,0.5,0.3,"~","Mortality",3229953,"White","Male","Testis","2000",0.1,0.5,0.3
"16005","New Jersey",6.4,8.3,7.3,"238","Incidence",3240039,"White","Male","Testis","2001",6.4,8.3,7.3
"16006","New Jersey",0.1,0.5,0.2,"~","Mortality",3240039,"White","Male","Testis","2001",0.1,0.5,0.2
"16007","New Jersey",6.8,8.8,7.7,"250","Incidence",3250253,"White","Male","Testis","2002",6.8,8.7,7.7
"16008","New Jersey",0.1,0.5,0.3,"~","Mortality",3250253,"White","Male","Testis","2002",0.1,0.5,0.3
"16009","New Jersey",6.2,8.1,7.1,"227","Incidence",3256829,"White","Male","Testis","2003",6.1,7.9,7
"16010","New Jersey",0.2,0.6,0.4,"~","Mortality",3256829,"White","Male","Testis","2003",0.2,0.6,0.4
"16011","New Jersey",6.7,8.7,7.6,"245","Incidence",3257072,"White","Male","Testis","2004",6.6,8.5,7.5
"16012","New Jersey",0.1,0.5,0.3,"~","Mortality",3257072,"White","Male","Testis","2004",0.1,0.5,0.3
"16013","New Jersey",5.2,7,6.1,"195","Incidence",3251660,"White","Male","Testis","2005",5.2,6.9,6
"16014","New Jersey",0.1,0.4,0.2,"~","Mortality",3251660,"White","Male","Testis","2005",0,0.4,0.2
"16015","New Jersey",6.3,8.2,7.2,"226","Incidence",3242856,"White","Male","Testis","2006",6.1,7.9,7
"16016","New Jersey",0,0.3,0.1,"~","Mortality",3242856,"White","Male","Testis","2006",0,0.3,0.1
"16017","New Jersey",6.5,8.5,7.4,"230","Incidence",3235757,"White","Male","Testis","2007",6.2,8.1,7.1
"16018","New Jersey",0.2,0.6,0.4,"~","Mortality",3235757,"White","Male","Testis","2007",0.2,0.6,0.3
"16019","New Jersey",5.8,7.7,6.7,"207","Incidence",3235980,"White","Male","Testis","2008",5.6,7.3,6.4
"16020","New Jersey",0.2,0.6,0.3,"~","Mortality",3235980,"White","Male","Testis","2008",0.1,0.6,0.3
"16021","New Jersey",6.6,8.5,7.5,"231","Incidence",3238736,"White","Male","Testis","2009",6.2,8.1,7.1
"16022","New Jersey",0.1,0.4,0.2,"~","Mortality",3238736,"White","Male","Testis","2009",0.1,0.4,0.2
"16023","New Jersey",6.1,8,7,"218","Incidence",3242786,"White","Male","Testis","2010",5.9,7.7,6.7
"16024","New Jersey",0.1,0.5,0.3,"~","Mortality",3242786,"White","Male","Testis","2010",0.1,0.5,0.3
"16025","New Jersey",6.7,8.7,7.6,"238","Incidence",3244065,"White","Male","Testis","2011",6.4,8.3,7.3
"16026","New Jersey",0.2,0.7,0.4,"~","Mortality",3244065,"White","Male","Testis","2011",0.2,0.7,0.4
"16027","New Jersey",6.2,8.2,7.2,"218","Incidence",3240287,"White","Male","Testis","2012",5.9,7.7,6.7
"16028","New Jersey",0.1,0.5,0.2,"~","Mortality",3240287,"White","Male","Testis","2012",0.1,0.4,0.2
"16029","New Jersey",6.8,8.8,7.7,"238","Incidence",3235457,"White","Male","Testis","2013",6.5,8.4,7.4
"16030","New Jersey",0.1,0.6,0.3,"~","Mortality",3235457,"White","Male","Testis","2013",0.1,0.6,0.3
"16031","New Jersey",6.3,8.2,7.2,"220","Incidence",3228314,"White","Male","Testis","2014",5.9,7.8,6.8
"16032","New Jersey",0.2,0.6,0.3,"~","Mortality",3228314,"White","Male","Testis","2014",0.2,0.6,0.3
"16033","New Jersey",6.4,8.5,7.4,"221","Incidence",3217806,"White","Male","Testis","2015",6,7.8,6.9
"16034","New Jersey",0.1,0.5,0.3,"~","Mortality",3217806,"White","Male","Testis","2015",0.1,0.5,0.3
"16035","New Jersey",6.4,8.5,7.4,"224","Incidence",3208923,"White","Male","Testis","2016",6.1,8,7
