STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,NAME
New York,NY: Kings County (36047) - 1980+,5.1,8.9,6.8,57,Incidence,860237,Asian/Pacific Islander,Female,Kidney and Renal Pelvis,2014-2018,5,8.6,6.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Kidney and Renal Pelvis,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,860237,Asian/Pacific Islander,Female,Larynx,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Larynx,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,5.1,9,6.9,57,Incidence,860237,Asian/Pacific Islander,Female,Leukemias,2014-2018,5,8.6,6.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.8,4.4,2.9,24,Mortality,860237,Asian/Pacific Islander,Female,Leukemias,2014-2018,1.8,4.2,2.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,5.9,10,7.8,63,Incidence,860237,Asian/Pacific Islander,Female,Liver and Intrahepatic Bile Duct,2014-2018,5.6,9.4,7.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.5,5.5,3.8,27,Mortality,860237,Asian/Pacific Islander,Female,Liver and Intrahepatic Bile Duct,2014-2018,2.1,4.6,3.1,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,42.1,51.7,46.7,393,Incidence,860237,Asian/Pacific Islander,Female,Lung and Bronchus,2014-2018,41.3,50.4,45.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,16.9,23.4,20,159,Mortality,860237,Asian/Pacific Islander,Female,Lung and Bronchus,2014-2018,15.7,21.6,18.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,860237,Asian/Pacific Islander,Female,Melanomas of the Skin,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Melanomas of the Skin,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,860237,Asian/Pacific Islander,Female,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.7,5.8,4.1,32,Incidence,860237,Asian/Pacific Islander,Female,Myeloma,2014-2018,2.5,5.3,3.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Myeloma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,7.8,12.4,9.9,82,Incidence,860237,Asian/Pacific Islander,Female,Non-Hodgkin Lymphoma,2014-2018,7.6,11.8,9.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.2,3.5,2.2,17,Mortality,860237,Asian/Pacific Islander,Female,Non-Hodgkin Lymphoma,2014-2018,1.2,3.2,2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,6.9,11,8.8,80,Incidence,860237,Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2014-2018,7.4,11.6,9.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Oral Cavity and Pharynx,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8,12.3,10,91,Incidence,860237,Asian/Pacific Islander,Female,Ovary,2014-2018,8.5,13,10.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,3.1,6.2,4.5,38,Mortality,860237,Asian/Pacific Islander,Female,Ovary,2014-2018,3.1,6.1,4.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8.3,13.1,10.5,84,Incidence,860237,Asian/Pacific Islander,Female,Pancreas,2014-2018,7.8,12.1,9.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,6.5,10.8,8.4,64,Mortality,860237,Asian/Pacific Islander,Female,Pancreas,2014-2018,5.7,9.5,7.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,10.4,15.5,12.8,105,Incidence,860237,Asian/Pacific Islander,Female,Stomach,2014-2018,10,14.8,12.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,3.6,7,5.1,40,Mortality,860237,Asian/Pacific Islander,Female,Stomach,2014-2018,3.3,6.3,4.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,45.3,54.6,49.8,476,Incidence,860237,Asian/Pacific Islander,Female,Thyroid,2014-2018,50.5,60.5,55.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Thyroid,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.1,4.9,3.3,26,Incidence,860237,Asian/Pacific Islander,Female,Urinary Bladder,2014-2018,2,4.4,3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Female,Urinary Bladder,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,399,429.3,413.9,3187,Incidence,807571,Asian/Pacific Islander,Male,All Cancer Sites Combined,2014-2018,381.1,408.6,394.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,130.5,149,139.5,975,Mortality,807571,Asian/Pacific Islander,Male,All Cancer Sites Combined,2014-2018,113.3,128.6,120.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.5,5.3,3.7,32,Incidence,807571,Asian/Pacific Islander,Male,Brain and Other Nervous System,2014-2018,2.7,5.6,4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.1,5,3.3,+,Mortality,807571,Asian/Pacific Islander,Male,Brain and Other Nervous System,2014-2018,1.8,4.3,2.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,38.7,48.5,43.4,339,Incidence,807571,Asian/Pacific Islander,Male,Colon and Rectum,2014-2018,37.6,46.7,42,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,11,17,13.8,92,Mortality,807571,Asian/Pacific Islander,Male,Colon and Rectum,2014-2018,9.2,14,11.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,3.7,7.2,5.2,+,Incidence,807571,Asian/Pacific Islander,Male,Esophagus,2014-2018,3.7,7,5.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.5,5.5,3.8,+,Mortality,807571,Asian/Pacific Islander,Male,Esophagus,2014-2018,2.6,5.4,3.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.2,3.4,2.1,+,Incidence,807571,Asian/Pacific Islander,Male,Hodgkin Lymphoma,2014-2018,1.1,3.2,2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Hodgkin Lymphoma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,807571,Asian/Pacific Islander,Male,Kaposi Sarcoma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,.,.,.,.,Mortality,807571,Asian/Pacific Islander,Male,Kaposi Sarcoma,2014-2018,.,.,.,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,11.6,17.3,14.2,113,Incidence,807571,Asian/Pacific Islander,Male,Kidney and Renal Pelvis,2014-2018,11.5,16.8,14,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Kidney and Renal Pelvis,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.3,5.2,3.5,+,Incidence,807571,Asian/Pacific Islander,Male,Larynx,2014-2018,2.5,5.3,3.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Larynx,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,9.7,15.1,12.2,89,Incidence,807571,Asian/Pacific Islander,Male,Leukemias,2014-2018,8.9,13.6,11,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.7,5.8,4,30,Mortality,807571,Asian/Pacific Islander,Male,Leukemias,2014-2018,2.5,5.3,3.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,29.7,38.3,33.8,266,Incidence,807571,Asian/Pacific Islander,Male,Liver and Intrahepatic Bile Duct,2014-2018,29.1,37.1,32.9,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,14,20.1,16.9,132,Mortality,807571,Asian/Pacific Islander,Male,Liver and Intrahepatic Bile Duct,2014-2018,13.7,19.4,16.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,70,83.4,76.4,563,Incidence,807571,Asian/Pacific Islander,Male,Lung and Bronchus,2014-2018,64.1,75.7,69.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,34.7,44.8,39.5,265,Mortality,807571,Asian/Pacific Islander,Male,Lung and Bronchus,2014-2018,29,37,32.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,0,Asian/Pacific Islander,Male,Male Breast,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,0,Asian/Pacific Islander,Male,Male Breast,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,807571,Asian/Pacific Islander,Male,Melanomas of the Skin,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Melanomas of the Skin,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,807571,Asian/Pacific Islander,Male,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,4.3,8.3,6.1,43,Incidence,807571,Asian/Pacific Islander,Male,Myeloma,2014-2018,3.9,7.2,5.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Myeloma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,14.6,20.9,17.6,137,Incidence,807571,Asian/Pacific Islander,Male,Non-Hodgkin Lymphoma,2014-2018,14.2,20.1,17,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.9,4.7,3.1,22,Mortality,807571,Asian/Pacific Islander,Male,Non-Hodgkin Lymphoma,2014-2018,1.7,4.1,2.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,19.3,26.1,22.5,188,Incidence,807571,Asian/Pacific Islander,Male,Oral Cavity and Pharynx,2014-2018,20.1,26.9,23.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,4.5,8.4,6.2,+,Mortality,807571,Asian/Pacific Islander,Male,Oral Cavity and Pharynx,2014-2018,4.4,7.9,5.9,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8.8,14,11.2,82,Incidence,807571,Asian/Pacific Islander,Male,Pancreas,2014-2018,8.1,12.6,10.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,5.3,9.5,7.2,52,Mortality,807571,Asian/Pacific Islander,Male,Pancreas,2014-2018,4.8,8.4,6.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,51.8,63.2,57.3,444,Incidence,807571,Asian/Pacific Islander,Male,Prostate,2014-2018,50,60.3,55,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,6.1,11.1,8.4,50,Mortality,807571,Asian/Pacific Islander,Male,Prostate,2014-2018,4.6,8.2,6.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,21.7,29.3,25.3,198,Incidence,807571,Asian/Pacific Islander,Male,Stomach,2014-2018,21.2,28.2,24.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,7.8,13,10.2,68,Mortality,807571,Asian/Pacific Islander,Male,Stomach,2014-2018,6.5,10.7,8.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.4,3.6,2.3,19,Incidence,807571,Asian/Pacific Islander,Male,Testis,2014-2018,1.4,3.7,2.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Testis,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,17.2,23.6,20.2,171,Incidence,807571,Asian/Pacific Islander,Male,Thyroid,2014-2018,18.1,24.6,21.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,807571,Asian/Pacific Islander,Male,Thyroid,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,14.9,21.6,18,128,Incidence,807571,Asian/Pacific Islander,Male,Urinary Bladder,2014-2018,13.2,18.8,15.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.2,5.4,3.5,+,Mortality,807571,Asian/Pacific Islander,Male,Urinary Bladder,2014-2018,1.6,4,2.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,380,399.9,389.8,6391,Incidence,1667808,Asian/Pacific Islander,Male and Female,All Cancer Sites Combined,2014-2018,373.9,392.7,383.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,104.2,115.3,109.7,1641,Mortality,1667808,Asian/Pacific Islander,Male and Female,All Cancer Sites Combined,2014-2018,93.7,103.3,98.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,3.3,5.4,4.3,75,Incidence,1667808,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2014-2018,3.5,5.6,4.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.8,3.5,2.6,38,Mortality,1667808,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2014-2018,1.6,3.1,2.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,7.5,11.8,9.5,84,Incidence,860237,Asian/Pacific Islander,Male and Female,Cervix,2014-2018,7.8,12.1,9.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,860237,Asian/Pacific Islander,Male and Female,Cervix,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,35.3,41.6,38.4,621,Incidence,1667808,Asian/Pacific Islander,Male and Female,Colon and Rectum,2014-2018,34.4,40.3,37.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8.9,12.5,10.6,152,Mortality,1667808,Asian/Pacific Islander,Male and Female,Colon and Rectum,2014-2018,7.7,10.7,9.1,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,19,25.4,22,200,Incidence,860237,Asian/Pacific Islander,Male and Female,"Corpus and Uterus, NOS",2014-2018,20.1,26.7,23.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.5,3.8,2.5,21,Mortality,860237,Asian/Pacific Islander,Male and Female,"Corpus and Uterus, NOS",2014-2018,1.5,3.7,2.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.1,3.8,2.9,47,Incidence,1667808,Asian/Pacific Islander,Male and Female,Esophagus,2014-2018,2.1,3.7,2.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.4,3,2.1,35,Mortality,1667808,Asian/Pacific Islander,Male and Female,Esophagus,2014-2018,1.5,2.9,2.1,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1,2.3,1.6,26,Incidence,1667808,Asian/Pacific Islander,Male and Female,Hodgkin Lymphoma,2014-2018,1,2.3,1.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,1667808,Asian/Pacific Islander,Male and Female,Hodgkin Lymphoma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,1667808,Asian/Pacific Islander,Male and Female,Kaposi Sarcoma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,.,.,.,.,Mortality,1667808,Asian/Pacific Islander,Male and Female,Kaposi Sarcoma,2014-2018,.,.,.,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8.8,12.1,10.4,170,Incidence,1667808,Asian/Pacific Islander,Male and Female,Kidney and Renal Pelvis,2014-2018,8.7,11.8,10.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,0.7,1.8,1.1,18,Mortality,1667808,Asian/Pacific Islander,Male and Female,Kidney and Renal Pelvis,2014-2018,0.6,1.7,1.1,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,1.2,2.6,1.8,32,Incidence,1667808,Asian/Pacific Islander,Male and Female,Larynx,2014-2018,1.3,2.7,1.9,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,1667808,Asian/Pacific Islander,Male and Female,Larynx,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,7.9,11.1,9.4,146,Incidence,1667808,Asian/Pacific Islander,Male and Female,Leukemias,2014-2018,7.4,10.3,8.8,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,2.5,4.5,3.4,54,Mortality,1667808,Asian/Pacific Islander,Male and Female,Leukemias,2014-2018,2.4,4.2,3.2,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,18,22.6,20.2,329,Incidence,1667808,Asian/Pacific Islander,Male and Female,Liver and Intrahepatic Bile Duct,2014-2018,17.7,22,19.7,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,8.5,11.8,10.1,159,Mortality,1667808,Asian/Pacific Islander,Male and Female,Liver and Intrahepatic Bile Duct,2014-2018,8.1,11.1,9.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,56.8,64.9,60.8,956,Incidence,1667808,Asian/Pacific Islander,Male and Female,Lung and Bronchus,2014-2018,53.7,61.1,57.3,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,26.3,32.1,29.1,424,Mortality,1667808,Asian/Pacific Islander,Male and Female,Lung and Bronchus,2014-2018,23.1,28,25.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,83.1,95.9,89.4,799,Incidence,860237,Asian/Pacific Islander,Male and Female,Male and Female Breast,2014-2018,86.6,99.6,92.9,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,6.9,11.1,8.8,74,Mortality,860237,Asian/Pacific Islander,Male and Female,Male and Female Breast,2014-2018,6.8,10.8,8.6,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,38.2,47.1,42.5,374,Incidence,860237,Asian/Pacific Islander,Male and Female,"Male and Female Breast, <i>in situ</i>",2014-2018,39.2,48.1,43.5,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,0.8,2.1,1.4,23,Incidence,1667808,Asian/Pacific Islander,Male and Female,Melanomas of the Skin,2014-2018,0.9,2.1,1.4,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,1667808,Asian/Pacific Islander,Male and Female,Melanomas of the Skin,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Incidence,1667808,Asian/Pacific Islander,Male and Female,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
New York,NY: Kings County (36047) - 1980+,~,~,~,~,Mortality,1667808,Asian/Pacific Islander,Male and Female,Mesothelioma,2014-2018,~,~,~,Kings County (36047) - 1980+
